id,price
2499,24500
2500,66990
2501,21500
2502,22444
2503,16998
2504,21000
2505,36497
2506,19899
2507,15690
2508,33950
2509,11495
2510,24790
2511,25995
2512,25888
2513,53450
2514,16950
2515,16450
2516,51990
2517,20000
2518,23490
2519,47555
2520,20692
2521,18698
2522,22990
2523,19990
2524,28990
2525,21985
2526,37900
2527,29950
2528,52995
2529,13300
2530,13398
2531,54950
2532,17650
2533,7000
2534,17940
2535,32000
2536,15840
2537,24970
2538,33172
2539,62990
2540,16500
2541,17298
2542,21910
2543,12795
2544,18440
2545,12995
2546,27950
2547,13541
2548,19465
2549,16998
2550,19990
2551,16750
2552,12914
2553,16491
2554,15995
2555,10490
2556,20990
2557,6999
2558,13794
2559,29990
2560,24444
2561,15440
2562,16435
2563,24200
2564,15800
2565,30728
2566,16842
2567,15291
2568,56900
2569,8295
2570,16998
2571,17490
2572,31495
2573,19485
2574,14242
2575,31985
2576,29490
2577,14257
2578,17990
2579,17495
2580,19850
2581,12771
2582,26888
2583,19450
2584,16000
2585,16671
2586,24700
2587,32000
2588,15998
2589,25380
2590,21946
2591,30766
2592,45450
2593,32990
2594,26750
2595,19690
2596,12250
2597,38990
2598,20421
2599,20000
2600,22900
2601,18995
2602,19950
2603,17295
2604,37495
2605,17990
2606,13995
2607,10000
2608,16500
2609,18950
2610,16498
2611,12500
2612,21995
2613,21250
2614,11995
2615,31000
2616,24490
2617,22490
2618,13975
2619,9698
2620,20850
2621,37900
2622,20995
2623,20950
2624,33950
2625,12799
2626,26890
2627,18250
2628,22264
2629,13995
2630,36500
2631,24991
2632,10390
2633,32390
2634,49990
2635,54950
2636,17990
2637,40995
2638,71990
2639,11600
2640,21000
2641,13990
2642,12260
2643,19806
2644,15999
2645,26495
2646,43950
2647,15000
2648,10970
2649,17950
2650,19857
2651,31399
2652,18771
2653,21714
2654,56000
2655,18490
2656,11299
2657,14000
2658,28495
2659,10999
2660,15495
2661,24990
2662,28490
2663,18950
2664,11999
2665,13498
2666,11495
2667,29970
2668,31998
2669,11000
2670,17795
2671,19495
2672,6995
2673,31990
2674,18480
2675,9995
2676,6675
2677,15750
2678,17650
2679,34490
2680,25472
2681,25499
2682,13195
2683,36995
2684,19850
2685,17130
2686,32991
2687,14992
2688,19400
2689,59950
2690,16436
2691,27495
2692,21000
2693,47990
2694,42990
2695,19995
2696,65990
2697,31990
2698,13795
2699,22165
2700,18999
2701,21498
2702,18298
2703,18990
2704,22500
2705,22500
2706,21750
2707,47950
2708,20995
2709,11990
2710,10980
2711,15000
2712,10290
2713,9895
2714,48990
2715,13990
2716,17300
2717,15945
2718,21300
2719,35500
2720,31995
2721,13450
2722,16990
2723,20998
2724,11991
2725,11895
2726,24500
2727,14000
2728,7995
2729,26999
2730,38750
2731,19888
2732,15860
2733,14450
2734,21950
2735,28990
2736,15450
2737,31998
2738,14990
2739,20000
2740,18990
2741,32991
2742,28985
2743,35444
2744,28470
2745,26430
2746,17490
2747,21950
2748,10999
2749,21995
2750,13899
2751,15290
2752,29890
2753,25995
2754,22995
2755,11871
2756,32995
2757,29500
2758,25000
2759,8399
2760,25950
2761,53990
2762,18950
2763,11499
2764,30000
2765,37750
2766,10451
2767,11991
2768,16498
2769,2995
2770,9790
2771,9430
2772,19395
2773,27990
2774,26990
2775,26500
2776,15316
2777,11500
2778,14700
2779,21481
2780,15998
2781,18295
2782,19495
2783,30990
2784,23995
2785,25498
2786,17695
2787,25300
2788,16500
2789,12500
2790,19989
2791,28000
2792,27549
2793,34798
2794,20990
2795,12600
2796,18998
2797,21440
2798,29990
2799,20498
2800,15995
2801,20999
2802,32500
2803,22495
2804,12343
2805,26998
2806,82995
2807,26490
2808,4895
2809,26500
2810,30990
2811,9600
2812,9000
2813,21592
2814,24990
2815,14000
2816,18330
2817,14998
2818,44990
2819,32000
2820,15999
2821,18500
2822,29970
2823,1990
2824,11447
2825,29470
2826,22692
2827,24000
2828,5990
2829,19995
2830,14750
2831,5795
2832,23490
2833,37888
2834,9755
2835,36490
2836,30990
2837,11399
2838,14937
2839,18999
2840,16400
2841,32750
2842,24970
2843,8298
2844,18950
2845,36496
2846,14400
2847,11450
2848,30450
2849,19990
2850,9578
2851,33490
2852,23000
2853,13299
2854,27995
2855,13841
2856,19990
2857,15490
2858,31750
2859,17520
2860,22895
2861,10750
2862,53490
2863,20192
2864,20900
2865,23995
2866,12500
2867,13999
2868,15900
2869,36490
2870,21888
2871,21836
2872,22782
2873,30995
2874,30990
2875,11499
2876,48206
2877,26990
2878,15547
2879,24990
2880,39950
2881,21355
2882,16980
2883,17950
2884,29900
2885,15300
2886,28900
2887,12995
2888,32082
2889,23998
2890,19250
2891,15990
2892,14800
2893,27900
2894,11230
2895,19500
2896,23495
2897,32990
2898,24800
2899,24451
2900,42888
2901,26950
2902,11499
2903,43930
2904,25998
2905,19505
2906,35000
2907,30400
2908,35945
2909,26995
2910,21990
2911,30990
2912,28995
2913,33950
2914,14590
2915,35995
2916,30650
2917,11998
2918,24950
2919,38888
2920,20995
2921,18950
2922,8299
2923,19600
2924,12798
2925,23685
2926,36995
2927,46450
2928,18998
2929,19299
2930,8295
2931,36990
2932,16780
2933,8554
2934,22900
2935,7491
2936,11200
2937,32995
2938,27399
2939,16990
2940,24698
2941,26450
2942,18590
2943,21990
2944,14495
2945,13800
2946,38000
2947,12000
2948,23500
2949,17797
2950,11495
2951,29990
2952,19500
2953,20000
2954,9930
2955,8490
2956,36990
2957,35000
2958,26000
2959,15000
2960,11295
2961,41495
2962,30450
2963,30995
2964,21888
2965,18998
2966,11691
2967,20999
2968,10599
2969,26430
2970,13350
2971,16895
2972,10393
2973,9300
2974,28790
2975,14406
2976,15444
2977,44950
2978,12998
2979,23995
2980,19995
2981,22990
2982,27995
2983,35495
2984,23490
2985,11999
2986,15600
2987,20750
2988,32990
2989,11300
2990,15990
2991,9699
2992,11000
2993,34000
2994,37888
2995,23496
2996,32500
2997,33445
2998,15998
2999,26990
3000,15000
3001,23195
3002,22495
3003,33491
3004,35499
3005,11999
3006,48995
3007,32690
3008,26990
3009,10990
3010,10328
3011,26000
3012,23970
3013,12000
3014,16494
3015,11299
3016,30950
3017,11999
3018,16498
3019,18500
3020,26950
3021,21000
3022,8599
3023,13800
3024,17498
3025,31995
3026,49490
3027,18000
3028,40000
3029,15000
3030,38330
3031,11999
3032,59990
3033,48255
3034,11798
3035,32850
3036,27200
3037,16500
3038,10195
3039,27990
3040,12499
3041,25250
3042,17498
3043,20470
3044,13399
3045,23400
3046,9999
3047,19940
3048,22689
3049,15998
3050,19490
3051,18244
3052,12490
3053,20698
3054,30750
3055,24991
3056,10990
3057,19495
3058,35900
3059,14798
3060,16998
3061,16650
3062,34399
3063,17995
3064,42470
3065,25990
3066,23950
3067,17322
3068,19299
3069,59750
3070,13500
3071,18998
3072,26888
3073,12999
3074,24000
3075,22991
3076,18000
3077,28990
3078,34990
3079,9898
3080,27637
3081,23900
3082,13310
3083,17495
3084,49995
3085,17699
3086,12454
3087,32500
3088,19445
3089,11495
3090,31990
3091,21750
3092,10998
3093,35945
3094,19990
3095,19700
3096,23495
3097,22995
3098,9995
3099,21995
3100,16999
3101,14491
3102,94990
3103,13998
3104,29495
3105,19995
3106,18990
3107,32000
3108,16499
3109,17499
3110,31000
3111,12640
3112,15700
3113,11999
3114,11749
3115,30495
3116,17500
3117,29945
3118,25750
3119,19990
3120,16498
3121,22945
3122,11399
3123,27990
3124,59990
3125,13498
3126,15000
3127,10950
3128,34999
3129,23750
3130,13990
3131,42500
3132,12975
3133,20485
3134,16498
3135,14995
3136,23490
3137,21450
3138,30000
3139,36995
3140,22500
3141,10999
3142,23125
3143,17200
3144,26000
3145,33000
3146,11800
3147,9470
3148,29000
3149,12995
3150,13399
3151,26299
3152,10800
3153,16998
3154,24000
3155,31000
3156,20450
3157,19798
3158,13900
3159,17999
3160,59990
3161,18990
3162,14000
3163,16990
3164,18991
3165,29975
3166,25990
3167,15490
3168,13222
3169,17298
3170,23500
3171,27500
3172,19498
3173,6999
3174,13199
3175,42995
3176,23500
3177,29985
3178,8599
3179,22490
3180,16288
3181,14695
3182,35900
3183,22262
3184,13299
3185,27990
3186,35000
3187,17870
3188,18303
3189,16450
3190,17898
3191,19790
3192,21350
3193,14298
3194,16200
3195,26990
3196,12000
3197,17470
3198,28970
3199,19000
3200,21032
3201,18490
3202,8998
3203,30000
3204,26995
3205,63950
3206,29000
3207,26495
3208,6995
3209,37332
3210,13910
3211,28445
3212,10920
3213,3495
3214,23756
3215,30850
3216,13982
3217,13995
3218,26990
3219,39990
3220,28450
3221,18575
3222,21698
3223,16690
3224,23490
3225,15900
3226,17498
3227,19755
3228,14000
3229,8490
3230,23991
3231,10800
3232,25990
3233,27990
3234,32750
3235,27600
3236,7695
3237,26990
3238,51490
3239,30990
3240,11990
3241,20890
3242,14499
3243,19999
3244,28676
3245,31946
3246,16999
3247,32490
3248,16500
3249,18700
3250,6299
3251,12750
3252,20290
3253,47992
3254,14490
3255,20495
3256,8975
3257,54500
3258,58450
3259,15896
3260,20490
3261,12199
3262,36990
3263,30985
3264,18505
3265,13995
3266,18400
3267,30990
3268,35866
3269,10500
3270,21491
3271,33591
3272,22000
3273,24500
3274,12699
3275,23888
3276,20495
3277,53990
3278,19840
3279,85900
3280,19300
3281,16500
3282,18620
3283,35505
3284,33500
3285,18995
3286,24490
3287,10874
3288,6000
3289,15950
3290,23991
3291,29944
3292,12240
3293,12100
3294,86990
3295,11930
3296,31450
3297,15888
3298,26450
3299,29950
3300,21390
3301,25990
3302,18595
3303,18998
3304,34995
3305,31990
3306,12700
3307,22945
3308,27950
3309,24888
3310,25944
3311,13995
3312,10467
3313,27525
3314,10582
3315,31000
3316,25016
3317,10000
3318,12990
3319,21975
3320,14510
3321,14000
3322,17970
3323,14495
3324,14490
3325,21950
3326,31490
3327,49490
3328,21900
3329,29000
3330,13999
3331,14490
3332,27990
3333,21990
3334,14800
3335,23444
3336,13500
3337,38000
3338,17798
3339,4495
3340,10490
3341,16990
3342,20950
3343,67990
3344,20950
3345,12831
3346,14298
3347,10020
3348,19499
3349,24395
3350,16430
3351,16490
3352,24990
3353,16998
3354,22990
3355,15990
3356,23990
3357,20594
3358,26700
3359,19945
3360,22750
3361,28945
3362,26000
3363,53981
3364,22795
3365,14990
3366,15995
3367,26000
3368,8995
3369,28750
3370,26888
3371,10000
3372,15940
3373,42990
3374,17190
3375,20256
3376,30299
3377,11863
3378,19298
3379,22490
3380,19995
3381,24998
3382,14000
3383,24250
3384,29490
3385,25990
3386,24985
3387,9798
3388,19390
3389,11300
3390,15000
3391,3895
3392,9470
3393,14990
3394,26390
3395,9800
3396,19995
3397,16490
3398,9999
3399,20600
3400,12239
3401,14995
3402,25005
3403,35895
3404,21995
3405,36995
3406,14278
3407,29985
3408,41995
3409,19888
3410,19500
3411,17799
3412,16995
3413,10599
3414,31500
3415,19500
3416,6490
3417,14599
3418,10000
3419,18998
3420,25500
3421,11960
3422,15400
3423,22495
3424,35220
3425,18688
3426,13500
3427,16900
3428,15100
3429,29990
3430,15990
3431,32750
3432,14995
3433,11498
3434,29082
3435,18500
3436,30491
3437,15995
3438,27995
3439,11600
3440,22490
3441,42490
3442,19995
3443,37400
3444,18242
3445,27495
3446,14490
3447,12499
3448,21465
3449,14995
3450,15798
3451,26000
3452,24680
3453,28991
3454,13999
3455,15000
3456,29995
3457,41495
3458,27160
3459,29996
3460,16800
3461,14298
3462,30990
3463,20242
3464,19990
3465,22910
3466,19999
3467,13290
3468,23990
3469,33450
3470,24990
3471,19299
3472,15990
3473,23650
3474,29750
3475,27245
3476,20990
3477,20250
3478,15699
3479,19690
3480,14495
3481,12295
3482,9671
3483,34991
3484,8799
3485,20799
3486,6500
3487,24072
3488,11786
3489,15000
3490,38995
3491,45990
3492,55450
3493,13500
3494,50888
3495,17990
3496,4490
3497,31250
3498,17599
3499,38990
3500,36400
3501,12500
3502,9895
3503,13490
3504,49900
3505,8988
3506,33950
3507,21990
3508,28950
3509,26995
3510,26950
3511,12950
3512,20971
3513,19600
3514,15998
3515,8499
3516,37000
3517,23450
3518,24850
3519,31950
3520,22698
3521,12097
3522,33990
3523,39000
3524,19950
3525,29850
3526,18295
3527,14495
3528,26276
3529,9500
3530,36990
3531,17990
3532,11500
3533,28990
3534,7791
3535,26500
3536,13500
3537,12490
3538,24988
3539,13799
3540,43895
3541,34400
3542,15995
3543,23888
3544,14990
3545,38990
3546,20750
3547,39990
3548,45000
3549,30000
3550,15395
3551,21150
3552,19222
3553,12495
3554,12500
3555,54000
3556,23499
3557,10600
3558,34000
3559,16500
3560,12672
3561,10999
3562,34412
3563,27850
3564,28000
3565,14000
3566,27695
3567,17702
3568,13219
3569,16750
3570,26400
3571,16396
3572,30950
3573,21995
3574,11000
3575,17998
3576,11199
3577,21000
3578,13995
3579,15490
3580,19471
3581,25940
3582,39490
3583,13000
3584,31690
3585,16342
3586,27990
3587,18995
3588,29532
3589,28990
3590,10070
3591,17499
3592,41970
3593,27298
3594,13390
3595,20500
3596,27490
3597,18444
3598,12699
3599,27490
3600,26350
3601,27888
3602,11500
3603,16704
3604,22500
3605,23990
3606,54000
3607,21495
3608,58216
3609,28990
3610,16489
3611,12690
3612,18500
3613,15995
3614,11798
3615,16749
3616,15595
3617,19499
3618,10499
3619,14480
3620,14180
3621,43990
3622,14050
3623,19450
3624,34990
3625,15000
3626,17250
3627,22990
3628,17470
3629,10598
3630,16500
3631,23995
3632,15990
3633,16950
3634,27950
3635,13499
3636,35850
3637,22450
3638,18995
3639,6793
3640,25000
3641,27505
3642,22950
3643,29980
3644,17550
3645,7495
3646,35995
3647,32500
3648,19500
3649,7195
3650,17698
3651,15000
3652,12495
3653,27312
3654,19990
3655,12000
3656,29256
3657,25498
3658,21498
3659,16200
3660,27495
3661,46000
3662,35990
3663,9799
3664,22250
3665,28730
3666,9991
3667,21990
3668,20875
3669,14990
3670,11299
3671,27790
3672,38880
3673,16990
3674,27995
3675,17000
3676,11500
3677,18000
3678,25990
3679,35000
3680,29990
3681,24350
3682,14699
3683,12199
3684,28990
3685,15490
3686,12950
3687,18100
3688,39490
3689,24860
3690,21430
3691,11299
3692,33185
3693,29990
3694,53990
3695,28450
3696,89750
3697,17995
3698,43475
3699,26990
3700,20900
3701,24990
3702,20490
3703,52990
3704,19991
3705,10399
3706,15450
3707,21495
3708,35500
3709,18990
3710,15990
3711,38450
3712,20691
3713,12291
3714,15995
3715,15300
3716,42500
3717,11299
3718,40995
3719,9995
3720,29990
3721,15990
3722,31495
3723,47990
3724,13995
3725,28991
3726,19995
3727,25800
3728,12760
3729,31780
3730,15940
3731,24590
3732,15490
3733,21440
3734,20990
3735,17490
3736,23000
3737,16000
3738,25990
3739,51250
3740,39995
3741,22990
3742,7799
3743,9991
3744,27900
3745,29990
3746,19000
3747,12995
3748,30444
3749,16990
3750,35888
3751,26450
3752,19998
3753,30000
3754,11999
3755,20391
3756,15991
3757,35888
3758,20995
3759,32000
3760,28995
3761,21602
3762,18998
3763,47990
3764,47990
3765,5490
3766,22005
3767,11000
3768,26990
3769,8990
3770,11999
3771,12595
3772,29250
3773,32098
3774,15995
3775,19888
3776,20995
3777,16998
3778,35850
3779,21990
3780,48990
3781,19491
3782,16995
3783,11499
3784,7500
3785,14495
3786,20990
3787,41000
3788,9290
3789,19751
3790,53500
3791,44000
3792,12832
3793,42500
3794,25000
3795,11995
3796,18998
3797,34500
3798,36444
3799,12990
3800,20844
3801,11391
3802,17599
3803,16321
3804,44950
3805,15998
3806,22005
3807,27500
3808,8999
3809,21498
3810,14517
3811,16298
3812,23888
3813,28995
3814,34995
3815,6999
3816,13250
3817,17495
3818,16499
3819,21995
3820,16000
3821,19152
3822,14995
3823,24500
3824,19990
3825,9400
3826,15998
3827,23100
3828,9782
3829,27000
3830,49990
3831,12995
3832,13000
3833,22995
3834,36610
3835,16492
3836,20990
3837,18750
3838,33094
3839,11500
3840,23900
3841,13998
3842,15940
3843,28490
3844,22450
3845,9499
3846,35500
3847,34985
3848,28900
3849,15990
3850,33990
3851,32950
3852,11950
3853,20250
3854,20990
3855,11490
3856,26750
3857,27000
3858,20880
3859,19495
3860,17750
3861,23490
3862,34500
3863,28000
3864,8999
3865,13498
3866,18698
3867,20490
3868,10299
3869,32975
3870,18204
3871,25350
3872,14250
3873,8991
3874,9999
3875,30991
3876,23995
3877,21990
3878,17584
3879,20990
3880,9795
3881,16295
3882,23444
3883,27450
3884,25990
3885,20890
3886,22450
3887,30990
3888,22995
3889,25490
3890,12699
3891,12199
3892,13700
3893,59900
3894,49400
3895,13790
3896,24990
3897,34990
3898,15500
3899,24400
3900,21990
3901,48950
3902,22400
3903,22490
3904,17298
3905,12999
3906,20000
3907,19500
3908,20972
3909,25990
3910,15991
3911,12999
3912,14495
3913,35500
3914,11800
3915,29000
3916,28450
3917,21990
3918,23500
3919,12756
3920,58495
3921,29799
3922,28990
3923,23900
3924,26750
3925,20698
3926,14499
3927,18100
3928,19850
3929,14895
3930,13990
3931,41990
3932,17500
3933,24444
3934,13499
3935,47990
3936,18000
3937,16388
3938,14999
3939,24477
3940,17498
3941,18990
3942,18950
3943,28698
3944,18950
3945,13295
3946,9950
3947,18900
3948,18602
3949,20650
3950,15800
3951,16498
3952,13995
3953,26990
3954,27444
3955,22990
3956,18450
3957,13999
3958,23000
3959,27985
3960,14490
3961,11899
3962,26000
3963,30450
3964,11990
3965,20485
3966,21892
3967,23950
3968,38990
3969,27911
3970,25000
3971,37000
3972,15175
3973,15199
3974,13999
3975,19300
3976,30985
3977,15750
3978,34936
3979,17940
3980,44444
3981,22490
3982,26062
3983,23000
3984,20950
3985,18298
3986,15255
3987,18998
3988,11690
3989,25998
3990,19000
3991,40990
3992,10999
3993,19000
3994,23252
3995,31990
3996,13495
3997,20950
3998,20000
3999,7500
4000,32444
4001,18500
4002,18800
4003,26697
4004,14499
4005,16000
4006,26000
4007,27485
4008,16400
4009,33990
4010,22995
4011,13100
4012,60000
4013,17990
4014,18995
4015,45890
4016,24199
4017,12750
4018,33850
4019,63796
4020,19995
4021,11140
4022,35000
4023,33990
4024,26200
4025,19495
4026,19495
4027,29495
4028,36441
4029,26995
4030,45991
4031,22795
4032,61990
4033,17295
4034,56795
4035,29995
4036,21952
4037,24750
4038,27850
4039,31495
4040,26000
4041,25990
4042,18990
4043,18380
4044,30796
4045,34256
4046,12495
4047,14450
4048,34000
4049,13999
4050,16490
4051,16999
4052,46990
4053,20452
4054,21490
4055,21500
4056,28991
4057,25950
4058,33795
4059,32790
4060,14505
4061,19990
4062,45000
4063,23015
4064,16490
4065,13295
4066,12900
4067,23990
4068,37331
4069,9199
4070,54950
4071,22900
4072,24450
4073,22602
4074,20698
4075,20000
4076,27990
4077,10995
4078,19000
4079,19995
4080,35480
4081,12600
4082,15991
4083,29950
4084,28990
4085,15465
4086,19498
4087,26850
4088,13990
4089,32250
4090,18698
4091,26500
4092,17790
4093,15490
4094,19472
4095,10988
4096,29985
4097,29500
4098,10800
4099,16490
4100,17998
4101,33500
4102,27990
4103,34991
4104,25000
4105,14900
4106,50000
4107,26000
4108,29930
4109,11670
4110,16490
4111,29695
4112,25750
4113,19995
4114,11175
4115,13999
4116,12999
4117,18940
4118,23995
4119,33490
4120,37995
4121,26495
4122,12790
4123,15990
4124,14999
4125,11498
4126,28990
4127,11495
4128,12300
4129,117990
4130,46000
4131,17450
4132,21495
4133,21000
4134,26995
4135,31998
4136,9595
4137,54000
4138,69950
4139,10999
4140,10330
4141,16500
4142,12998
4143,31072
4144,17990
4145,22288
4146,17500
4147,17990
4148,23490
4149,6240
4150,28490
4151,22900
4152,11795
4153,16000
4154,16755
4155,10998
4156,19100
4157,10799
4158,36950
4159,18899
4160,15250
4161,16638
4162,11495
4163,21500
4164,33500
4165,28595
4166,29750
4167,8299
4168,21290
4169,24490
4170,24495
4171,26495
4172,28995
4173,15690
4174,9950
4175,18450
4176,20888
4177,36202
4178,23750
4179,17297
4180,22998
4181,10490
4182,64842
4183,14990
4184,16698
4185,33950
4186,44990
4187,12866
4188,11490
4189,39995
4190,13849
4191,27292
4192,28900
4193,22750
4194,16995
4195,32400
4196,16499
4197,16400
4198,31210
4199,5495
4200,14990
4201,38500
4202,14919
4203,44985
4204,32990
4205,8999
4206,15900
4207,14799
4208,41995
4209,19990
4210,16900
4211,8490
4212,14888
4213,25900
4214,36900
4215,25490
4216,17495
4217,14999
4218,11100
4219,16990
4220,13500
4221,23690
4222,24444
4223,13500
4224,22365
4225,19996
4226,16995
4227,5990
4228,17400
4229,22444
4230,26508
4231,20500
4232,20000
4233,33650
4234,14295
4235,14990
4236,15500
4237,32490
4238,21100
4239,11490
4240,32500
4241,45950
4242,32990
4243,17000
4244,13390
4245,17800
4246,16599
4247,36681
4248,13495
4249,135000
4250,13498
4251,22950
4252,17998
4253,61950
4254,17300
4255,10170
4256,36444
4257,42500
4258,17290
4259,32970
4260,16490
4261,11000
4262,15490
4263,21790
4264,21750
4265,21495
4266,21500
4267,29995
4268,14995
4269,12745
4270,35990
4271,28800
4272,15499
4273,52990
4274,15400
4275,22500
4276,19500
4277,18995
4278,63888
4279,14799
4280,10475
4281,31490
4282,22991
4283,15480
4284,12990
4285,12000
4286,16999
4287,44990
4288,16498
4289,11695
4290,12990
4291,29950
4292,16875
4293,31000
4294,62990
4295,15900
4296,15950
4297,13995
4298,17188
4299,19560
4300,18288
4301,17190
4302,16272
4303,14699
4304,39500
4305,20691
4306,27841
4307,16991
4308,12695
4309,20498
4310,10800
4311,13100
4312,21798
4313,15270
4314,38990
4315,46850
4316,15749
4317,16000
4318,72500
4319,43000
4320,23845
4321,9649
4322,31490
4323,20450
4324,23900
4325,13480
4326,15499
4327,12000
4328,9500
4329,18990
4330,13995
4331,22700
4332,19900
4333,21450
4334,20930
4335,22498
4336,15682
4337,23668
4338,24245
4339,25450
4340,23442
4341,15990
4342,32900
4343,21490
4344,30000
4345,15995
4346,16000
4347,16998
4348,21500
4349,18000
4350,26888
4351,19000
4352,17500
4353,22698
4354,24990
4355,24490
4356,23535
4357,15995
4358,55990
4359,39990
4360,19496
4361,12495
4362,18690
4363,15200
4364,19995
4365,21490
4366,46490
4367,13999
4368,18998
4369,36985
4370,8689
4371,18500
4372,25995
4373,10995
4374,29991
4375,4990
4376,15500
4377,33888
4378,43500
4379,24888
4380,43785
4381,28000
4382,23400
4383,20890
4384,12499
4385,17450
4386,19999
4387,33990
4388,34500
4389,22988
4390,20990
4391,18450
4392,51000
4393,22790
4394,11500
4395,13990
4396,17695
4397,21990
4398,13995
4399,20995
4400,32500
4401,8150
4402,25990
4403,24495
4404,26499
4405,17200
4406,27990
4407,31998
4408,37000
4409,21902
4410,11995
4411,14195
4412,28355
4413,46950
4414,29950
4415,19750
4416,27999
4417,15795
4418,33444
4419,20500
4420,12991
4421,32500
4422,26990
4423,17895
4424,16500
4425,22490
4426,24000
4427,14995
4428,10888
4429,13795
4430,34998
4431,36000
4432,15699
4433,17995
4434,13950
4435,20250
4436,22995
4437,9995
4438,11500
4439,16490
4440,17500
4441,11099
4442,13700
4443,14899
4444,18990
4445,34000
4446,10500
4447,10595
4448,20950
4449,35990
4450,15700
4451,16299
4452,20479
4453,21991
4454,11500
4455,24998
4456,17505
4457,47990
4458,29990
4459,17995
4460,29950
4461,17995
4462,11385
4463,17995
4464,16998
4465,18490
4466,17490
4467,34990
4468,19250
4469,32000
4470,54490
4471,11995
4472,24582
4473,19498
4474,21490
4475,23795
4476,30990
4477,38000
4478,15599
4479,8950
4480,28990
4481,19990
4482,11995
4483,29950
4484,31000
4485,17750
4486,35995
4487,17500
4488,16000
4489,6791
4490,24680
4491,15498
4492,24500
4493,56990
4494,13500
4495,9795
4496,23990
4497,59990
4498,16990
4499,16577
4500,33462
4501,21686
4502,34700
4503,25778
4504,16000
4505,28880
4506,19800
4507,7500
4508,9490
4509,32444
4510,44790
4511,13999
4512,19490
4513,18000
4514,28452
4515,15900
4516,11990
4517,15995
4518,19750
4519,23990
4520,27500
4521,13995
4522,17995
4523,10790
4524,66000
4525,49990
4526,15322
4527,19400
4528,10470
4529,13498
4530,31990
4531,18696
4532,21495
4533,12500
4534,16450
4535,21290
4536,15490
4537,18900
4538,24653
4539,20890
4540,34948
4541,24991
4542,13000
4543,15299
4544,35500
4545,11600
4546,16500
4547,19450
4548,36312
4549,11773
4550,29950
4551,28950
4552,14998
4553,36990
4554,34491
4555,27190
4556,24500
4557,34998
4558,18505
4559,15691
4560,12681
4561,15999
4562,14998
4563,18598
4564,19998
4565,48895
4566,21488
4567,13095
4568,20725
4569,24895
4570,9705
4571,14800
4572,26940
4573,37507
4574,14222
4575,36500
4576,19599
4577,13000
4578,11201
4579,102544
4580,33990
4581,6793
4582,24900
4583,36990
4584,22990
4585,12490
4586,11500
4587,12999
4588,12798
4589,13700
4590,13490
4591,33000
4592,38534
4593,17998
4594,13995
4595,16350
4596,24990
4597,23795
4598,13400
4599,37995
4600,30990
4601,29172
4602,61900
4603,32990
4604,22999
4605,12881
4606,12505
4607,32750
4608,19490
4609,22500
4610,15000
4611,28000
4612,13798
4613,17998
4614,59995
4615,11700
4616,10510
4617,20985
4618,11295
4619,9999
4620,27900
4621,15798
4622,37490
4623,31000
4624,14500
4625,16000
4626,30990
4627,13750
4628,14000
4629,11200
4630,25342
4631,9790
4632,119450
4633,22490
4634,44990
4635,13799
4636,20995
4637,37981
4638,14695
4639,21483
4640,32990
4641,17995
4642,25490
4643,7700
4644,17950
4645,12599
4646,45990
4647,24290
4648,17985
4649,9290
4650,14995
4651,19999
4652,16500
4653,2675
4654,19760
4655,21600
4656,27995
4657,21500
4658,36230
4659,26295
4660,33495
4661,31750
4662,13170
4663,22995
4664,13199
4665,10900
4666,18530
4667,11850
4668,43995
4669,38000
4670,22888
4671,21800
4672,49850
4673,27990
4674,32990
4675,44750
4676,45990
4677,19991
4678,14500
4679,3450
4680,27450
4681,14759
4682,20350
4683,26900
4684,17690
4685,24790
4686,25690
4687,17990
4688,56991
4689,19600
4690,24490
4691,21032
4692,9500
4693,16498
4694,21498
4695,24080
4696,18500
4697,23998
4698,16290
4699,14499
4700,19995
4701,32101
4702,14899
4703,66990
4704,19686
4705,28995
4706,15256
4707,11995
4708,11495
4709,16500
4710,8950
4711,26490
4712,26490
4713,34995
4714,14990
4715,23245
4716,10996
4717,18772
4718,21500
4719,19560
4720,26995
4721,30495
4722,59990
4723,12650
4724,18990
4725,19995
4726,15395
4727,5899
4728,29980
4729,7610
4730,21200
4731,24850
4732,13990
4733,14999
4734,13999
4735,20700
4736,33950
4737,15681
4738,22470
4739,10291
4740,25775
4741,13995
4742,18790
4743,58990
4744,51862
4745,28500
4746,11990
4747,10495
4748,4590
4749,11000
4750,12300
4751,9999
4752,33990
4753,44495
4754,6990
4755,39995
4756,15999
4757,12499
4758,21490
4759,12900
4760,9790
4761,12000
4762,13950
4763,40995
4764,13490
4765,27990
4766,42992
4767,31490
4768,12470
4769,10199
4770,14500
4771,28995
4772,20490
4773,13390
4774,20895
4775,20450
4776,20990
4777,26999
4778,18998
4779,28000
4780,27500
4781,27992
4782,10999
4783,10890
4784,24970
4785,22950
4786,13890
4787,6800
4788,16990
4789,27499
4790,19499
4791,33630
4792,25450
4793,12990
4794,19000
4795,15490
4796,48800
4797,15900
4798,14799
4799,19656
4800,23199
4801,32799
4802,16000
4803,19995
4804,31985
4805,29000
4806,34000
4807,13500
4808,58000
4809,28490
4810,8450
4811,9391
4812,20481
4813,27444
4814,4495
4815,9995
4816,17490
4817,26490
4818,10998
4819,17991
4820,25990
4821,19995
4822,38000
4823,23990
4824,19998
4825,26945
4826,14500
4827,18695
4828,47995
4829,4295
4830,23695
